estado,ano,mes,producao_litros,temperatura_media,chuvas_mm,preco_litro
PE,2021,4,12436,24.590973468350377,162.26766560278315,2.33
CE,2021,5,6813,22.507227766067412,93.80952375860637,2.34
PE,2020,10,17884,27.80113398758781,74.91004867831063,2.65
BA,2020,5,9116,23.579801921167075,62.13820755558801,1.99
MG,2016,1,13477,27.139945082525337,13.808277449878503,1.95
MG,2020,6,12928,21.71421646783715,158.82261005524063,2.47
PE,2018,9,12228,21.647695879495178,124.23508751121419,2.25
SC,2017,2,11150,19.010833455358444,138.48151451722305,2.09
BA,2016,7,3739,22.52352727562389,112.55347804884725,2.08
PA,2015,6,6989,23.302182291032228,59.732120167495964,2.05
RS,2019,5,17610,24.23108406253762,84.15783904442188,2.07
CE,2016,4,14144,26.092052233914202,74.9730245708366,2.1
PR,2016,4,21546,25.874386168408506,79.15699146441237,2.01
GO,2021,6,6811,27.40692380302442,79.46355550112676,2.27
PR,2022,4,11846,21.338095898891403,155.2388184027909,2.32
CE,2022,5,17815,24.092472613282695,201.08574930771312,1.93
PR,2018,6,9170,20.999497345653765,56.38629524323016,2.37
PE,2015,5,9573,25.242703257904587,91.53951308371863,1.72
RS,2021,7,10533,29.41276541123368,110.83910358568035,2.25
PE,2015,9,9773,20.41071538469638,50.97735520156991,2.27
RS,2018,10,14658,26.062643143863674,102.64061012471318,2.07
BA,2022,7,3098,27.14592212736193,117.58187836664291,2.12
MG,2016,7,20213,21.321816086888155,96.09943558868494,2.03
GO,2020,4,7201,25.30898458470966,131.35143329596093,1.95
SP,2020,1,1414,22.92020048555741,100.01643618340657,2.1
RS,2023,8,11948,23.636502321590985,0.0,1.94
MG,2019,4,10112,22.820844312363757,51.97482325175623,2.44
GO,2018,1,11110,23.325373866142304,171.62036288188767,1.47
BA,2019,5,13562,27.466589329072374,126.01410309003464,2.06
PA,2019,8,15224,23.762576582262497,0.0,1.53
SP,2022,4,20433,22.194992468677675,24.491991096546315,1.78
PE,2022,12,8549,24.206992683487453,136.09101156140275,1.93
CE,2016,8,15871,17.633599761976587,71.19227243224256,2.5
RS,2021,8,15544,21.54931173546558,0.0,2.45
GO,2022,3,1000,27.745773408748057,152.9695283594848,2.12
GO,2020,9,7834,23.563964056536783,136.1935437453843,2.12
PA,2019,3,5565,22.565897962104753,58.534378022211214,2.41
GO,2023,1,14239,24.51890942386748,162.25128178616575,2.44
PE,2017,2,13689,26.20985979870171,60.42946628112092,1.93
BA,2018,6,13789,27.98622429029775,68.8547588593307,2.3
PA,2023,12,10472,22.64692164415378,75.71522968144218,1.81
PA,2020,10,10976,22.715942232873896,5.2263711686520224,1.98
PE,2022,2,11857,23.33048327708139,120.63538836117209,2.28
RS,2021,6,9994,27.087482482408884,126.0052541239072,1.9
SC,2016,1,15885,24.17112505403688,77.07361787920354,1.99
MG,2017,11,6651,30.497639224173575,135.31266867974261,1.6
PR,2015,1,8090,23.516975501415896,20.443701399086294,2.24
BA,2023,5,12606,29.290456822253233,134.30402192999856,1.84
SC,2021,10,10160,21.32090849427444,116.26990804951663,1.85
GO,2015,11,6456,19.830458801828243,65.46560720783816,2.51
GO,2017,9,14659,23.695713320459532,120.70577336458776,1.89
SP,2018,8,9138,27.418160791548488,55.92062934931331,2.33
SP,2018,3,7776,22.569061832031785,155.25554519020957,2.43
SP,2019,3,11128,22.150389218615235,126.35258446313058,2.38
PA,2017,1,7533,27.075044088344864,118.18213422613057,2.03
PE,2017,3,11829,26.115299210714213,76.88139153485632,1.97
SC,2015,12,10201,21.622754544900356,138.75909145598357,1.83
MG,2021,12,9437,21.447341099916628,160.18552676975494,1.57
CE,2015,12,9468,26.487876334025646,180.34463502411057,2.33
PE,2016,11,16978,19.104388250601055,72.73564647452937,2.3
CE,2018,1,13846,27.23857054815051,140.92685262175752,2.24
PR,2018,8,3454,26.075486373935206,169.77202452937763,1.25
BA,2019,1,16414,17.15726367537648,87.84779686776264,2.05
BA,2016,5,14582,24.04670482443781,170.27143407679645,2.29
CE,2018,9,14287,18.06339551957971,107.94323365599088,2.49
PE,2015,7,16439,20.384732500908736,49.06731093486702,2.19
PA,2016,4,12075,22.491086967280115,64.50173629831346,2.16
GO,2015,11,15100,20.19663430721504,27.829278187072433,1.9
PA,2018,9,9677,30.654482716332677,98.05474497897303,2.21
PA,2018,9,16237,26.592174160842536,91.99082168824957,2.03
MG,2021,2,13090,28.10231712948918,109.41951574532735,1.88
SC,2023,10,5115,23.57914047495545,168.0851059966163,1.75
CE,2023,10,17181,24.09140222041201,99.17833453996205,1.82
PR,2019,11,11355,28.74218112719555,86.64353446787132,2.2
PR,2015,12,10659,25.301197182084056,90.02473973153543,1.68
BA,2015,6,9786,25.83672540434333,7.332524396530928,2.01
PE,2020,4,10153,21.266461244569204,134.173263909171,2.49
BA,2016,8,13148,21.252564587473426,92.46037625197863,1.67
PR,2022,12,7062,24.78311994776072,104.0165880759613,2.23
PE,2023,11,4156,25.118908011628722,89.96175307365034,2.26
BA,2018,7,6677,21.008726627203963,106.36925499134989,2.01
PE,2019,7,13908,25.075370898683563,34.412072776234155,2.29
MG,2022,11,11190,20.334991193270355,99.94597213725021,2.04
RS,2017,10,17565,24.04149059917109,69.79838547772977,2.34
SC,2019,9,11675,19.68753811347849,101.74645668773896,1.78
MG,2017,5,16212,27.983971764551853,49.2518793385659,2.67
BA,2017,6,8535,23.066333644095664,123.92822702001908,2.53
GO,2017,1,9824,21.919294471445912,101.07026607689875,1.43
MG,2021,6,12047,20.562785150843844,35.22603672880747,2.45
SC,2021,2,11265,20.27404392015552,147.3167781432357,1.93
CE,2021,6,10798,25.309230716062125,74.28293697146938,2.53
CE,2022,9,7639,27.011405668906598,82.06900253184742,2.4
RS,2019,8,4072,26.71119835289523,139.910847678533,1.77
PR,2019,9,15155,28.189774687566743,153.66900575693154,2.27
MG,2018,10,14596,29.244541374207778,76.70610776101259,1.89
PR,2021,8,8930,26.873780596008714,105.57424085755389,2.26
BA,2018,3,13894,22.49132142371,134.09844302467374,2.11
SC,2016,8,11167,24.50844314226184,163.16307111655755,1.88
BA,2018,6,17530,17.229103846569913,104.43386583625775,1.7
PE,2022,6,5438,25.912740413345436,123.58682072377115,2.17
SC,2023,6,11366,24.447796531179893,54.30283238459961,2.24
MG,2017,3,10967,28.78568413771034,24.384838488823277,2.05
SP,2021,10,12805,21.769922215123156,127.74489635039322,1.87
SC,2023,1,19685,25.54654690204528,59.653684025485774,1.96
RS,2018,12,11381,20.98996780876174,53.78214340707604,1.77
SP,2017,4,15715,23.66989972722087,132.07098844333584,2.32
CE,2019,10,11260,19.094202342030393,92.62755461097389,1.45
PA,2015,12,17354,28.068139039894326,111.37851414075487,2.39
PE,2017,6,15764,27.15794816594328,35.83787164270127,2.08
PE,2022,11,10333,22.581946834689024,54.44644568602099,2.26
RS,2022,12,9973,24.785505961714613,181.53094900581812,2.29
PA,2018,10,14434,24.11545658502278,67.09970744889318,2.14
CE,2016,2,8722,22.162818645836058,89.83537474595552,1.98
PE,2022,7,12953,24.36958098409439,111.86815027356525,2.43
SP,2022,7,10221,22.67168532994141,46.50195710724587,1.59
SC,2018,11,13840,26.94101601065329,167.639992284786,2.49
PE,2017,4,11194,23.36757502648137,100.3751487240844,1.76
SC,2016,4,8537,31.171606431437574,88.17926848606824,2.0
CE,2023,1,17526,23.76645665536703,153.4056644251444,2.53
SC,2015,2,13197,24.338312235255202,145.5899973205373,2.77
SC,2021,9,11732,25.58447556513505,198.3495441185333,2.15
MG,2019,10,14099,26.51115301270657,78.14838538352683,1.69
SP,2022,8,3644,24.233923385456198,209.66387515303052,2.36
BA,2018,8,22450,25.519138496083986,132.30701303010463,2.09
MG,2021,9,12123,24.54841189251038,184.52017215072092,1.78
PA,2019,7,2184,21.66425206276153,149.29019551721512,2.17
SC,2019,9,17985,20.85554910065959,67.90095132272592,1.71
BA,2023,10,8243,26.09774286645618,58.314542202068296,2.16
BA,2023,12,17218,28.551693075030734,9.79386401441964,1.82
PE,2023,2,12607,19.107140360123083,0.0,1.51
CE,2020,6,4147,19.696312864596308,69.38671173443063,1.6
PA,2020,3,13306,19.667336039229777,163.35024993110315,1.92
MG,2019,11,12938,26.32543365183429,75.09364198924538,2.25
PA,2023,6,17758,26.575808869873498,66.17860569603836,2.48
PR,2022,3,14610,21.07098204223569,134.98181384758655,2.53
SP,2021,8,5802,30.617359058032193,56.92334159085369,1.65
CE,2021,11,17011,22.845100413574652,192.02825590530577,2.03
CE,2020,4,9929,28.306934160297654,86.91662558771795,1.92
MG,2019,12,20601,26.425622274966578,146.53443169560188,2.07
RS,2018,10,10226,21.125697559013418,89.99662971980892,2.52
PA,2017,6,10943,22.745901915944582,101.22885711365717,2.15
PE,2017,9,7890,21.382748542141858,156.35429127761165,2.36
SP,2020,2,9507,19.967042107180234,111.46752136813686,2.76
SP,2018,2,8185,23.24033617015022,174.68971739340628,1.63
SP,2020,7,17882,20.40419954411118,60.83581105998434,1.96
BA,2017,2,5342,23.475157917012325,35.04852584739369,2.27
CE,2018,2,16022,29.798870072257984,12.53368585851679,2.18
SC,2023,4,16143,26.090064473861673,162.74828643141566,2.41
SC,2019,9,18887,22.328610334204775,145.07942246111105,1.98
SP,2021,8,12218,22.083830038420754,86.71810353438623,2.16
SP,2016,2,6866,22.79663908148727,114.93776559940942,1.87
BA,2019,8,11141,30.213397781282303,153.47216377780114,2.42
SC,2023,4,14973,20.734936646780984,90.48839463802723,2.11
SC,2017,2,12423,23.994692931422275,11.997360992359347,2.52
CE,2023,11,13833,25.396088771195487,12.634731568381042,2.52
RS,2020,10,18826,27.64646616487435,45.2666730410321,1.72
MG,2018,7,14910,23.001987604461597,105.11022547102273,2.57
CE,2021,6,12992,21.11197291773154,52.91875985765021,2.38
MG,2022,10,2778,24.868502167401388,151.67436463841796,2.05
PE,2020,5,8080,27.94399119292613,36.32004994821089,2.35
BA,2019,11,9976,23.181350091721118,65.32684858267841,1.95
PE,2020,1,2114,21.481746568020846,8.932489542892952,2.51
SC,2019,2,6453,24.33062063770237,77.7404143926495,2.13
CE,2022,8,10657,19.129238743095485,100.35606844076071,2.37
SP,2015,1,11471,23.344023428244704,153.88792920591618,1.91
CE,2021,3,14529,27.534077049576865,105.9992191919066,2.18
PA,2016,2,10973,26.62454048135897,137.04501629341092,2.37
BA,2023,5,13240,23.568407178325742,150.25566122125434,2.19
BA,2015,4,9911,28.977988179343704,119.61373774376956,2.27
MG,2020,7,12210,29.72962460372699,55.169413828085865,1.87
GO,2023,5,14254,25.992258686310667,120.2302017521501,2.19
PA,2015,8,19363,19.59668597803423,174.39021741602562,1.87
PA,2018,4,9426,18.360264883884,84.25294201086447,2.09
PA,2018,12,12720,28.150470493312568,127.7325469606579,1.95
PA,2023,6,16345,24.73418375448005,126.44169168748803,2.04
RS,2019,4,4802,28.906662535046692,81.5511674243315,1.57
PA,2019,2,21989,19.983951775363487,146.86645362170418,2.11
RS,2020,1,17895,23.51644428534205,80.76541875963916,2.07
RS,2015,1,3442,27.08757177061074,122.65257831309611,1.65
PR,2015,8,13856,21.81063753753442,88.03130287756312,2.2
CE,2023,4,9177,27.04435517897256,102.18139855496788,2.35
PE,2017,5,10013,23.631661418161986,146.6786667724149,2.19
GO,2018,11,13752,24.084182419151738,2.651570213088732,2.34
PE,2015,8,17251,20.449101310156507,130.84983904795376,1.94
PE,2023,12,9670,24.754158116572547,135.35841574543807,2.04
MG,2022,7,9737,30.57836904679312,71.25495734747803,2.12
CE,2016,8,13860,25.16406541589589,98.43223563119871,2.14
MG,2022,8,14859,21.624827178332716,51.18970486966033,1.4
SP,2021,6,6964,28.18662474023415,60.04924462932565,1.82
CE,2020,10,20618,21.715285418721216,113.54782996203672,2.4
SC,2015,2,8783,29.163309717416094,231.25697082993065,1.87
PA,2021,6,16823,20.175122614853564,133.19820952123678,2.03
MG,2021,1,14258,24.81812522187384,57.5842806448798,2.08
RS,2023,1,15031,28.578937487058447,138.78975559888755,1.7
MG,2015,11,8880,21.399542614217566,129.04442658459246,2.57
BA,2016,3,3380,24.24948025019789,13.656715281019501,2.09
PR,2023,3,11892,27.47186772706211,84.20594975753099,1.84
PE,2023,11,11913,17.233437083004937,92.8726381069296,2.29
CE,2020,5,7209,26.780651251664928,105.90405499493949,2.01
PR,2020,1,16589,23.736220527248577,98.42424704097638,2.12
RS,2018,10,11742,28.325862460687304,107.3883474733237,2.52
PR,2018,6,7954,21.51750814336095,53.24275008056657,1.94
RS,2019,7,14925,19.839672411925275,83.74350008337854,2.44
GO,2017,10,15058,22.37089051521107,86.71063315500868,2.0
MG,2015,12,8418,22.308250591157368,157.99811037205296,2.12
SP,2015,11,18166,23.38054207060181,65.12504047915692,2.19
PE,2021,3,23216,22.59426087134905,87.77568647010153,2.0
RS,2015,4,6549,17.976304278707797,82.1999293136043,1.79
PR,2015,10,11081,23.715130891490638,179.3687833473333,2.24
MG,2017,11,13685,24.695390128573887,133.25828219711892,2.44
RS,2018,10,23401,23.42027267262311,53.31511544342014,2.29
MG,2018,12,8331,24.860484735005627,119.87233287763813,2.28
PA,2016,10,7302,24.254844235099885,49.41895840434677,1.96
BA,2015,10,7267,19.854019346475738,113.0286603015243,2.31
MG,2017,10,18107,23.097441753112378,168.3014913638994,2.21
CE,2018,3,8460,24.341699756709552,2.1840089462718595,2.36
SC,2017,1,7749,23.288488106622204,49.58931492091776,2.13
PE,2022,8,13154,19.52162963811417,107.79215077805206,2.28
CE,2015,10,13541,27.66933883520491,80.19970326658395,1.96
PA,2016,10,17355,21.083533039815475,110.69711505394893,2.31
PE,2021,2,12459,20.2734102161343,95.83342625622957,1.72
RS,2018,1,13244,24.122455699168306,15.96060512238384,2.0
SC,2022,8,11473,23.052729488342433,131.099049701057,1.89
SC,2017,7,5478,25.804324780831823,33.2585708460841,3.15
SC,2020,7,11001,26.617961806888644,110.27595364418569,2.3
PE,2023,4,12314,26.161694555364146,77.27491495782049,1.77
PR,2015,11,9780,23.994650969242716,220.0535164118616,1.69
GO,2015,9,4177,25.659892273203994,93.95565641436129,1.58
SP,2022,6,6325,19.31996071410575,117.54997958848627,1.76
SC,2017,2,11803,27.283082571842346,127.698446284097,1.85
CE,2019,1,16663,22.785511076765005,116.88107652519307,1.81
BA,2015,1,20411,29.909813736194746,98.66594330807933,1.96
PR,2019,9,11080,27.374399930933667,50.47125058958962,2.35
SP,2020,4,8415,23.408143250971683,94.40953588321132,2.04
SC,2022,5,10137,24.06423188521287,6.705712601070871,2.31
SP,2017,3,6767,27.552184843225447,124.37790025826823,1.78
SP,2017,4,15938,17.219643510391737,246.02452022103057,1.99
CE,2023,12,22688,23.51930764960344,108.83452671150881,1.82
SP,2018,8,8537,29.10427122132111,116.9754006743504,2.23
PA,2018,4,6039,26.534560770075128,22.404628093378236,2.05
RS,2021,9,17032,21.486858375383825,59.20201191065705,2.63
RS,2016,9,13590,24.943423833362242,144.7418344072284,1.9
SP,2022,6,13674,21.069920413581627,27.636031340088934,1.79
PA,2020,2,19940,22.975599381415083,63.60094207770272,2.19
RS,2017,12,5167,25.00151285723209,128.39351811687703,2.05
CE,2023,10,5027,25.529475544821956,140.45571664775298,2.25
RS,2019,11,11191,26.1882561726346,94.54679020810414,2.08
BA,2022,7,12317,27.701361830878813,106.13490343724291,2.06
SC,2021,9,10225,20.418821267172724,106.01848831384093,1.9
MG,2022,6,24303,24.072063083249535,38.33152591449367,2.02
MG,2021,3,10448,21.44895870607731,96.33329988888,1.64
PA,2017,7,9246,22.80343080866732,112.0946897319204,2.46
SP,2016,5,12621,21.736687170588716,95.57974628809232,2.48
MG,2021,1,16854,25.498210459853095,3.7218991114898614,2.38
MG,2017,3,8372,27.159057629819834,176.78230175104358,1.96
PA,2017,5,11265,27.321042671947218,45.331365682644545,1.91
PR,2016,7,16996,20.684480756942833,103.60641292378904,2.25
PA,2018,3,17274,23.630105860743004,116.08953612183373,1.81
RS,2022,6,13088,20.6012943217745,77.25892247234118,2.44
MG,2015,5,24091,20.501315316013926,112.22543945275797,1.39
RS,2015,1,21903,22.014805877183775,61.23652690123184,1.96
MG,2019,10,4969,25.029893072772463,207.35492352715278,1.78
RS,2019,6,3540,25.556745128536935,86.97461233591802,2.47
PR,2015,8,15978,25.962688519490214,144.95048032339568,2.42
PE,2020,1,18826,25.777075223413426,45.368575278599586,2.27
RS,2015,2,10876,21.456447078927702,136.06389559371962,2.67
RS,2019,4,9489,27.548277057658566,64.1396818099271,2.1
CE,2023,12,7898,26.409840107915226,30.34269579766115,2.29
CE,2019,2,6159,22.761929520957366,46.7458308675031,1.62
GO,2020,11,17681,22.875240983848276,57.60448436455546,2.0
PA,2022,9,10093,22.0273752484102,105.57265986076362,2.13
PR,2015,10,13509,20.124470197467566,243.7894942047331,1.82
PA,2016,8,2870,25.998074566634816,236.78378524693204,2.18
BA,2023,8,17011,26.46618535291805,83.90739310446499,1.51
CE,2017,4,14938,21.221842614362206,147.97097933665128,2.25
MG,2020,5,5276,20.304423866784067,37.31114639092286,1.97
SC,2019,4,13295,21.19038963892107,0.0,1.86
SC,2016,9,12023,24.330733896357536,101.52926481013756,2.32
PA,2021,2,9749,19.85406787598203,127.3144858454491,2.54
MG,2018,11,1000,27.383429939871746,139.1628092022704,2.37
MG,2015,8,8698,27.203873232774882,153.98490917382782,1.86
CE,2018,2,13512,25.273034831584205,83.47772677001355,2.3
SC,2020,1,9257,26.429207249384383,103.6020717993065,2.02
PR,2021,10,10891,24.176266163817253,141.06193848401938,2.44
CE,2021,3,19483,25.395461984480757,159.6734214273604,2.17
BA,2021,9,11612,20.099453270070878,54.64331751188223,1.66
RS,2017,12,1516,28.171438431613943,110.53387053960651,2.03
SP,2020,3,11075,22.53794118236982,132.4776444725141,1.85
CE,2022,9,12496,23.613597513632236,107.37762929537175,1.87
PR,2018,7,7873,31.461602302177027,68.89782627789731,2.0
SC,2022,10,15673,23.33997765268237,100.15463508375927,2.18
MG,2016,1,4688,26.218205445069614,126.48649520118134,2.37
CE,2023,10,11311,25.543597399025423,61.96740854918305,1.94
CE,2023,5,4631,20.001544108981857,40.13805803501843,2.46
PA,2022,9,10521,21.000770845064377,202.97714109329723,1.59
GO,2015,12,15540,30.107665930502264,109.37648801514652,1.85
GO,2016,3,11191,25.737488827534303,146.91751565121658,2.71
GO,2020,9,10899,23.94937498282694,110.47481238641399,1.76
BA,2019,5,12138,22.393055782416827,152.51587030184902,2.48
MG,2023,9,12388,24.96023268653121,103.95892314874862,2.09
PR,2019,10,15468,25.24544319878951,129.35567243278206,2.08
PA,2016,6,15499,24.679564620725003,44.523482147204085,2.38
MG,2018,9,19108,27.206881742954007,11.74394573903848,2.34
BA,2023,7,12838,21.399424253495894,76.17610794229724,2.5
PR,2015,7,3696,20.997895689661352,28.710306462654202,2.03
PE,2015,8,16289,27.12921147591108,0.0,2.14
MG,2021,7,18749,30.33806216143173,115.08738408707751,2.02
PE,2017,12,24308,26.527777328066446,11.53192993316783,1.77
PE,2016,9,19258,27.893261135361726,147.47478276403666,2.15
MG,2023,11,9548,23.775478091620226,172.05927834029603,2.05
CE,2017,9,12935,24.798345074586436,27.850513561877193,1.54
CE,2016,6,10646,24.75796903709677,114.433280827298,2.43
GO,2022,7,9967,23.833720056736606,192.89670726807216,2.14
MG,2020,2,11432,28.23389059787892,76.40102811013138,1.89
SC,2020,9,18428,27.347541824809937,130.54232279379147,2.2
SC,2021,12,4054,22.802297342108695,219.6451754032184,1.94
CE,2021,1,6987,19.06326882320177,16.142556125028264,2.16
MG,2020,1,18097,23.8092771683842,49.035794249506516,2.52
PE,2018,3,19268,20.536043445289252,128.20455496907005,2.22
PE,2023,12,8702,24.0710251689908,208.62193107794138,1.95
SC,2020,6,20253,20.7724022235331,64.43915832760158,1.79
GO,2018,5,16879,27.7695499080171,221.78659297209447,1.89
MG,2017,2,10661,26.053268160131175,106.5978073698123,2.34
PA,2018,9,1000,25.98039473835252,1.6372168099594973,2.08
PE,2017,10,3659,27.216557512290805,179.5240813036429,2.27
BA,2016,4,8709,25.173321732722698,76.81880726950007,2.02
PR,2019,4,15799,25.640405365015766,122.42626392960197,1.82
BA,2016,5,15815,28.30409619888416,17.04151562333645,2.28
BA,2020,8,9667,23.596454616530153,62.337420767047924,1.86
PA,2017,10,10843,25.81534600361683,25.156403837966096,1.98
RS,2020,4,11837,20.840584470301273,19.85032186446452,1.73
